7.451672572642564774e-03,8.247089572250843048e-03,8.608425036072731018e-03,8.893958292901515961e-03,9.051005356013774872e-03,9.099419228732585907e-03,9.062644094228744507e-03,8.910683915019035339e-03,8.740741759538650513e-03,8.374718017876148224e-03,7.828124798834323883e-03,7.160346489399671555e-03,6.786009296774864197e-03,3.389250952750444412e-03,1.110425102524459362e-03,5.269958055578172207e-04,2.623109903652220964e-04,1.355146669084206223e-04,8.406001143157482147e-05,7.148571603465825319e-05,7.148573058657348156e-05,7.148572331061586738e-05,7.148573058657348156e-05,7.148570875870063901e-05,6.989514804445207119e-05,6.985161599004641175e-05,6.936294084880501032e-05,6.898852006997913122e-05,6.898852734593674541e-05,6.898854189785197377e-05,6.898854189785197377e-05,6.848977500339969993e-05,6.837858381913974881e-05,6.837858381913974881e-05,6.837859109509736300e-05,6.837858381913974881e-05,6.827351899119094014e-05,6.825139280408620834e-05,6.825138552812859416e-05,6.823600415373221040e-05,6.823289004387333989e-05,6.822742579970508814e-05,6.822741124778985977e-05,6.822740397183224559e-05,6.822741124778985977e-05,6.822742579970508814e-05,6.822310388088226318e-05,6.822311115683987737e-05,6.822161958552896976e-05,6.822162686148658395e-05,6.822161230957135558e-05,6.822076829848811030e-05,6.822076102253049612e-05,6.822038267273455858e-05,6.822017894592136145e-05,6.822005525464192033e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.247092366218566895e-03,9.153095073997974396e-03,9.561763145029544830e-03,9.884802624583244324e-03,1.006381865590810776e-02,1.012063957750797272e-02,1.008508168160915375e-02,9.921559132635593414e-03,9.736976586282253265e-03,9.337912313640117645e-03,8.740093559026718140e-03,8.008476346731185913e-03,7.598135620355606079e-03,3.837828058749437332e-03,1.292900997214019299e-03,6.344823050312697887e-04,3.347294405102729797e-04,1.910892606247216463e-04,1.328370417468249798e-04,1.186028821393847466e-04,1.186028821393847466e-04,1.186028821393847466e-04,1.186029112432152033e-04,1.186028894153423607e-04,1.168058297480456531e-04,1.167566442745737731e-04,1.162069529527798295e-04,1.157857695943675935e-04,1.157857841462828219e-04,1.157857695943675935e-04,1.157857695943675935e-04,1.152184267994016409e-04,1.150902826339006424e-04,1.150902899098582566e-04,1.150902826339006424e-04,1.150902826339006424e-04,1.149729432654567063e-04,1.149484523921273649e-04,1.149484451161697507e-04,1.149314120993949473e-04,1.149279851233586669e-04,1.149218951468355954e-04,1.149218951468355954e-04,1.149219024227932096e-04,1.149219024227932096e-04,1.149219242506660521e-04,1.149171148426830769e-04,1.149171221186406910e-04,1.149154340964742005e-04,1.149154486483894289e-04,1.149154340964742005e-04,1.149145464296452701e-04,1.149145246017724276e-04,1.149140662164427340e-04,1.149138697655871511e-04,1.149137679021805525e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.608427830040454865e-03,9.561763145029544830e-03,9.991874918341636658e-03,1.033200137317180634e-02,1.052071992307901382e-02,1.058094576001167297e-02,1.054493803530931473e-02,1.037500239908695221e-02,1.018276065587997437e-02,9.766814298927783966e-03,9.143333882093429565e-03,8.380111306905746460e-03,7.952015846967697144e-03,4.023668821901082993e-03,1.361673697829246521e-03,6.718672811985015869e-04,3.576693707145750523e-04,2.071062190225347877e-04,1.460565545130521059e-04,1.311391533818095922e-04,1.311391970375552773e-04,1.311391970375552773e-04,1.311392115894705057e-04,1.311391824856400490e-04,1.292565866606310010e-04,1.292050437768921256e-04,1.286296173930168152e-04,1.281887671211734414e-04,1.281887380173429847e-04,1.281887525692582130e-04,1.281887525692582130e-04,1.275936083402484655e-04,1.274589449167251587e-04,1.274589303648099303e-04,1.274589449167251587e-04,1.274589303648099303e-04,1.273362577194347978e-04,1.273106609005481005e-04,1.273106754524633288e-04,1.272928930120542645e-04,1.272893423447385430e-04,1.272829831577837467e-04,1.272829686058685184e-04,1.272829831577837467e-04,1.272829831577837467e-04,1.272829831577837467e-04,1.272779481951147318e-04,1.272779772989451885e-04,1.272762019652873278e-04,1.272762456210330129e-04,1.272762456210330129e-04,1.272752706427127123e-04,1.272752706427127123e-04,1.272748631890863180e-04,1.272745867026969790e-04,1.272744266316294670e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.893962018191814423e-03,9.884802624583244324e-03,1.033200137317180634e-02,1.068595703691244125e-02,1.088279020041227341e-02,1.094607822597026825e-02,1.091042440384626389e-02,1.073613762855529785e-02,1.053842063993215561e-02,1.011011004447937012e-02,9.467472322285175323e-03,8.680320344865322113e-03,8.238719776272773743e-03,4.176852758973836899e-03,1.419326988980174065e-03,7.034013979136943817e-04,3.770793846342712641e-04,2.206855715485289693e-04,1.572706096339970827e-04,1.417750463588163257e-04,1.417750609107315540e-04,1.417750463588163257e-04,1.417750754626467824e-04,1.417750754626467824e-04,1.398199674440547824e-04,1.397664309479296207e-04,1.391692494507879019e-04,1.387117081321775913e-04,1.387116935802623630e-04,1.387117226840928197e-04,1.387117226840928197e-04,1.380930189043283463e-04,1.379527675453573465e-04,1.379527820972725749e-04,1.379527675453573465e-04,1.379527820972725749e-04,1.378256420139223337e-04,1.377991429762914777e-04,1.377991138724610209e-04,1.377807056996971369e-04,1.377770095132291317e-04,1.377704902552068233e-04,1.377704902552068233e-04,1.377704757032915950e-04,1.377704757032915950e-04,1.377704757032915950e-04,1.377652224618941545e-04,1.377652079099789262e-04,1.377634471282362938e-04,1.377634616801515222e-04,1.377635053358972073e-04,1.377624284941703081e-04,1.377624284941703081e-04,1.377620210405439138e-04,1.377617154503241181e-04,1.377616426907479763e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.051004424691200256e-03,1.006381865590810776e-02,1.052071992307901382e-02,1.088279020041227341e-02,1.108488626778125763e-02,1.115061063319444656e-02,1.111665740609169006e-02,1.094158552587032318e-02,1.074214838445186615e-02,1.030932646244764328e-02,9.658830240368843079e-03,8.861130103468894958e-03,8.413443341851234436e-03,4.277590662240982056e-03,1.460944069549441338e-03,7.275098469108343124e-04,3.928128280676901340e-04,2.323530497960746288e-04,1.672737416811287403e-04,1.513705210527405143e-04,1.513705356046557426e-04,1.513705065008252859e-04,1.513705356046557426e-04,1.513705210527405143e-04,1.493644376751035452e-04,1.493095332989469171e-04,1.486970868427306414e-04,1.482278457842767239e-04,1.482278603361919522e-04,1.482278603361919522e-04,1.482278603361919522e-04,1.475924800615757704e-04,1.474482414778321981e-04,1.474482414778321981e-04,1.474482269259169698e-04,1.474482269259169698e-04,1.473179581807926297e-04,1.472908479627221823e-04,1.472908479627221823e-04,1.472719595767557621e-04,1.472681760787963867e-04,1.472614821977913380e-04,1.472614676458761096e-04,1.472614821977913380e-04,1.472614676458761096e-04,1.472614821977913380e-04,1.472560834372416139e-04,1.472560834372416139e-04,1.472543663112446666e-04,1.472543663112446666e-04,1.472543663112446666e-04,1.472532603656873107e-04,1.472532894695177674e-04,1.472528092563152313e-04,1.472525618737563491e-04,1.472524454584345222e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.099417366087436676e-03,1.012063957750797272e-02,1.058094576001167297e-02,1.094607822597026825e-02,1.115061063319444656e-02,1.121782697737216949e-02,1.118587516248226166e-02,1.101211085915565491e-02,1.081339642405509949e-02,1.038138661533594131e-02,9.731067344546318054e-03,8.932654745876789093e-03,8.484397083520889282e-03,4.325185902416706085e-03,1.483846805058419704e-03,7.419063476845622063e-04,4.029415722470730543e-04,2.403809921815991402e-04,1.744313340168446302e-04,1.583142438903450966e-04,1.583142438903450966e-04,1.583142147865146399e-04,1.583142584422603250e-04,1.583142584422603250e-04,1.562815887155011296e-04,1.562259130878373981e-04,1.556056668050587177e-04,1.551304885651916265e-04,1.551304449094459414e-04,1.551304449094459414e-04,1.551304449094459414e-04,1.544861879665404558e-04,1.543396210763603449e-04,1.543396356282755733e-04,1.543396210763603449e-04,1.543396501801908016e-04,1.542078389320522547e-04,1.541804522275924683e-04,1.541803940199315548e-04,1.541614037705585361e-04,1.541575620649382472e-04,1.541507663205265999e-04,1.541507517686113715e-04,1.541507517686113715e-04,1.541507663205265999e-04,1.541507517686113715e-04,1.541453239042311907e-04,1.541453093523159623e-04,1.541435631224885583e-04,1.541435776744037867e-04,1.541435776744037867e-04,1.541424135211855173e-04,1.541424135211855173e-04,1.541420060675591230e-04,1.541417004773393273e-04,1.541415840620175004e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.062645956873893738e-03,1.008508168160915375e-02,1.054493896663188934e-02,1.091042347252368927e-02,1.111665740609169006e-02,1.118587423115968704e-02,1.115851569920778275e-02,1.099017355591058731e-02,1.079604960978031158e-02,1.037245988845825195e-02,9.732617065310478210e-03,8.945093490183353424e-03,8.502592332661151886e-03,4.358430393040180206e-03,1.508869347162544727e-03,7.604478741995990276e-04,4.177131049800664186e-04,2.532284415792673826e-04,1.864582882262766361e-04,1.701382279861718416e-04,1.701382570900022984e-04,1.701382425380870700e-04,1.701382570900022984e-04,1.701382425380870700e-04,1.680806017247959971e-04,1.680242421571165323e-04,1.673970982665196061e-04,1.669166085775941610e-04,1.669166085775941610e-04,1.669166231295093894e-04,1.669166085775941610e-04,1.662633439991623163e-04,1.661143178353086114e-04,1.661143323872238398e-04,1.661143323872238398e-04,1.661143323872238398e-04,1.659812696743756533e-04,1.659536064835265279e-04,1.659535773796960711e-04,1.659344416111707687e-04,1.659305999055504799e-04,1.659237896092236042e-04,1.659237750573083758e-04,1.659237896092236042e-04,1.659237896092236042e-04,1.659237750573083758e-04,1.659182016737759113e-04,1.659182162256911397e-04,1.659164699958637357e-04,1.659164990996941924e-04,1.659164845477789640e-04,1.659153931541368365e-04,1.659153931541368365e-04,1.659149857005104423e-04,1.659146655583754182e-04,1.659145200392231345e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.910684846341609955e-03,9.921560995280742645e-03,1.037500146776437759e-02,1.073613669723272324e-02,1.094158552587032318e-02,1.101211085915565491e-02,1.099017355591058731e-02,1.082993205636739731e-02,1.064331829547882080e-02,1.023435778915882111e-02,9.614122100174427032e-03,8.848506025969982147e-03,8.417909033596515656e-03,4.341779276728630066e-03,1.518215867690742016e-03,7.717849221080541611e-04,4.290644137654453516e-04,2.644577180035412312e-04,1.975937921088188887e-04,1.812480186345055699e-04,1.812480622902512550e-04,1.812480477383360267e-04,1.812480622902512550e-04,1.812480186345055699e-04,1.791880931705236435e-04,1.791316899470984936e-04,1.785044296411797404e-04,1.780237944331020117e-04,1.780237944331020117e-04,1.780238089850172400e-04,1.780237944331020117e-04,1.773686672095209360e-04,1.772187824826687574e-04,1.772187679307535291e-04,1.772187824826687574e-04,1.772187242750078440e-04,1.770859671523794532e-04,1.770584058249369264e-04,1.770583912730216980e-04,1.770392264006659389e-04,1.770354574546217918e-04,1.770286762621253729e-04,1.770286617102101445e-04,1.770286762621253729e-04,1.770286762621253729e-04,1.770286908140406013e-04,1.770231174305081367e-04,1.770231174305081367e-04,1.770213566487655044e-04,1.770213712006807327e-04,1.770213857525959611e-04,1.770203380146995187e-04,1.770203234627842903e-04,1.770198869053274393e-04,1.770195667631924152e-04,1.770194503478705883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.740738965570926666e-03,9.736976586282253265e-03,1.018276344984769821e-02,1.053842063993215561e-02,1.074214931577444077e-02,1.081339642405509949e-02,1.079604960978031158e-02,1.064331829547882080e-02,1.046386361122131348e-02,1.006908807903528214e-02,9.468226693570613861e-03,8.724624291062355042e-03,8.306062780320644379e-03,4.306719172745943069e-03,1.518729724921286106e-03,7.776214042678475380e-04,4.365937784314155579e-04,2.726937236730009317e-04,2.060804690700024366e-04,1.897937909234315157e-04,1.897937618196010590e-04,1.897937909234315157e-04,1.897937618196010590e-04,1.897937472676858306e-04,1.877419126685708761e-04,1.876857422757893801e-04,1.870615815278142691e-04,1.865833037300035357e-04,1.865833473857492208e-04,1.865833619376644492e-04,1.865833619376644492e-04,1.859297335613518953e-04,1.857797906268388033e-04,1.857797906268388033e-04,1.857798051787540317e-04,1.857797906268388033e-04,1.856478775152936578e-04,1.856205199146643281e-04,1.856204762589186430e-04,1.856015442172065377e-04,1.855977752711623907e-04,1.855910813901573420e-04,1.855910813901573420e-04,1.855910668382421136e-04,1.855910813901573420e-04,1.855910813901573420e-04,1.855855516623705626e-04,1.855855516623705626e-04,1.855838490882888436e-04,1.855838636402040720e-04,1.855838636402040720e-04,1.855827285908162594e-04,1.855827285908162594e-04,1.855823356891050935e-04,1.855820155469700694e-04,1.855818991316482425e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.374718017876148224e-03,9.337913244962692261e-03,9.766813367605209351e-03,1.011011004447937012e-02,1.030932646244764328e-02,1.038138568401336670e-02,1.037245988845825195e-02,1.023435778915882111e-02,1.006908807903528214e-02,9.702664799988269806e-03,9.140980429947376251e-03,8.442318066954612732e-03,8.048413321375846863e-03,4.215275868773460388e-03,1.510434201918542385e-03,7.838543970137834549e-04,4.481325740925967693e-04,2.865899296011775732e-04,2.208707155659794807e-04,2.047987218247726560e-04,2.047987363766878843e-04,2.047987072728574276e-04,2.047987363766878843e-04,2.047987218247726560e-04,2.027750306297093630e-04,2.027196023846045136e-04,2.021051914198324084e-04,2.016344515141099691e-04,2.016344515141099691e-04,2.016344515141099691e-04,2.016344660660251975e-04,2.009880699915811419e-04,2.008390292758122087e-04,2.008390292758122087e-04,2.008390147238969803e-04,2.008390147238969803e-04,2.007095899898558855e-04,2.006827708100900054e-04,2.006827562581747770e-04,2.006643480854108930e-04,2.006606082431972027e-04,2.006539434660226107e-04,2.006539580179378390e-04,2.006539434660226107e-04,2.006539725698530674e-04,2.006539725698530674e-04,2.006486902246251702e-04,2.006486756727099419e-04,2.006469730986282229e-04,2.006470022024586797e-04,2.006470022024586797e-04,2.006458089454099536e-04,2.006458234973251820e-04,2.006454014917835593e-04,2.006451832130551338e-04,2.006450667977333069e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
